respondent_id,country,income_group,survey_year,age_group,gender,education_level,employment_type,urban_rural,genai_usage_frequency,primary_use_case,trust_in_genai_score,fear_of_job_loss_score,ai_should_be_regulated,willing_to_pay_for_genai,monthly_spend_usd,has_experienced_ai_harm,reported_ai_harm,native_language_supported,digital_skills_self_rating,heard_of_hallucination,uses_genai_for_news
SRV-19-2025-0073,Argentina,Upper-middle income,2025,45-54,Female,No formal,Employed part-time,Suburban,Monthly,Coding,6,3,Agree,0,7.21,0,0,1,8,1,1
SRV-19-2025-0074,Argentina,Upper-middle income,2025,18-24,Female,Master,Unemployed,Rural,Weekly,Research,7,5,Strongly disagree,1,7.87,0,0,1,8,0,0
SRV-19-2025-0075,Argentina,Upper-middle income,2025,25-34,Male,Vocational,Employed part-time,Rural,Several times/week,Work/Productivity,8,5,Strongly agree,0,0.0,1,0,1,10,0,0
SRV-19-2025-0076,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Retired,Urban,Monthly,Education/Learning,8,4,Neutral,0,40.99,0,1,0,10,0,0
SRV-19-2025-0077,Argentina,Upper-middle income,2025,18-24,Male,Primary,Self-employed,Suburban,Several times/week,Education/Learning,9,3,Disagree,0,17.19,0,0,1,6,0,1
SRV-19-2025-0078,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Suburban,Monthly,Personal Assistant,4,8,Strongly agree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0079,Argentina,Upper-middle income,2025,45-54,Female,Master,Unemployed,Urban,Monthly,Education/Learning,7,7,Agree,0,0.0,0,0,1,4,1,0
SRV-19-2025-0080,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Unemployed,Rural,Daily,Education/Learning,5,7,Strongly agree,1,9.12,0,0,1,6,1,0
SRV-19-2025-0081,Argentina,Upper-middle income,2025,45-54,Female,Master,Employed full-time,Urban,Rarely,Personal Assistant,2,5,Strongly agree,0,31.03,0,0,0,6,1,1
SRV-19-2025-0082,Argentina,Upper-middle income,2025,55-64,Male,Primary,Employed full-time,Urban,Monthly,Personal Assistant,5,7,Agree,0,9.57,0,0,1,5,0,0
SRV-19-2025-0083,Argentina,Upper-middle income,2025,35-44,Female,Bachelor,Homemaker,Suburban,Monthly,Work/Productivity,5,6,Disagree,0,0.0,0,0,1,8,1,0
SRV-19-2025-0084,Argentina,Upper-middle income,2025,18-24,Male,No formal,Student,Suburban,Monthly,Personal Assistant,3,7,Agree,1,0.0,0,0,0,6,1,0
SRV-19-2025-0085,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Employed full-time,Urban,Monthly,Work/Productivity,5,3,Agree,0,0.0,0,0,1,8,1,0
SRV-19-2025-0086,Argentina,Upper-middle income,2025,65+,Female,Secondary,Employed full-time,Rural,Monthly,Creative Projects,7,5,Neutral,1,0.0,0,0,1,7,1,1
SRV-19-2025-0087,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Employed full-time,Urban,Daily,Healthcare Info,7,5,Strongly agree,1,0.0,0,0,0,5,1,0
SRV-19-2025-0088,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed part-time,Suburban,Monthly,None,6,5,Agree,1,0.47,0,0,1,5,1,0
SRV-19-2025-0089,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Employed full-time,Urban,Monthly,Education/Learning,6,3,Agree,1,0.0,1,0,0,4,1,1
SRV-19-2025-0090,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Retired,Rural,Rarely,Creative Projects,6,6,Agree,0,10.44,1,0,1,5,1,0
SRV-19-2025-0091,Argentina,Upper-middle income,2025,55-64,Female,Vocational,Student,Urban,Rarely,Research,8,5,Strongly agree,0,5.82,1,0,1,7,1,0
SRV-19-2025-0092,Argentina,Upper-middle income,2025,35-44,Male,PhD,Employed part-time,Suburban,Monthly,Personal Assistant,4,7,Strongly agree,1,0.0,0,0,0,7,0,0
SRV-19-2025-0093,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Retired,Urban,Daily,Healthcare Info,10,6,Strongly agree,0,0.0,0,0,1,3,0,0
SRV-19-2025-0094,Argentina,Upper-middle income,2025,55-64,Female,Master,Student,Suburban,Daily,None,8,5,Agree,1,19.86,0,0,1,6,0,0
SRV-19-2025-0095,Argentina,Upper-middle income,2025,18-24,Male,Master,Student,Urban,Daily,Healthcare Info,10,1,Agree,0,0.0,0,0,0,7,1,1
SRV-19-2025-0096,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Employed full-time,Urban,Rarely,Education/Learning,8,4,Agree,0,6.03,0,0,0,6,1,1
SRV-19-2025-0097,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Self-employed,Urban,Several times/week,Personal Assistant,5,4,Strongly agree,1,9.64,0,0,1,8,1,0
SRV-19-2025-0098,Argentina,Upper-middle income,2025,45-54,Female,Master,Employed full-time,Urban,Weekly,None,5,4,Strongly agree,1,0.0,1,0,1,3,0,0
SRV-19-2025-0099,Argentina,Upper-middle income,2025,18-24,Male,Master,Employed part-time,Urban,Rarely,Entertainment,6,5,Disagree,0,3.47,0,0,1,4,1,0
SRV-19-2025-0100,Argentina,Upper-middle income,2025,35-44,Female,Master,Retired,Urban,Monthly,Healthcare Info,8,4,Strongly agree,1,0.0,0,0,0,8,0,0
SRV-19-2025-0101,Argentina,Upper-middle income,2025,55-64,Female,Vocational,Unemployed,Rural,Weekly,Entertainment,6,4,Disagree,0,0.0,0,0,0,6,1,0
SRV-19-2025-0102,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Unemployed,Rural,Monthly,Research,5,7,Agree,1,14.06,0,0,1,7,1,0
SRV-19-2025-0103,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Employed part-time,Urban,Rarely,Work/Productivity,8,5,Agree,0,16.88,0,0,1,6,1,0
SRV-19-2025-0104,Argentina,Upper-middle income,2025,65+,Male,Secondary,Student,Urban,Daily,Research,5,5,Strongly agree,1,10.09,0,0,1,7,1,1
SRV-19-2025-0105,Argentina,Upper-middle income,2025,35-44,Male,Secondary,Self-employed,Suburban,Daily,Work/Productivity,7,2,Strongly agree,1,14.21,0,1,1,7,1,1
SRV-19-2025-0106,Argentina,Upper-middle income,2025,55-64,Male,Primary,Student,Suburban,Daily,Personal Assistant,8,5,Disagree,0,32.87,1,0,1,1,1,0
SRV-19-2025-0107,Argentina,Upper-middle income,2025,55-64,Male,Vocational,Employed full-time,Urban,Rarely,Creative Projects,6,3,Strongly disagree,1,7.92,0,0,0,7,0,0
SRV-19-2025-0108,Argentina,Upper-middle income,2025,65+,Male,Master,Employed full-time,Urban,Several times/week,Education/Learning,6,1,Agree,0,6.24,0,0,1,6,1,0
SRV-19-2025-0109,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Retired,Urban,Never,Work/Productivity,7,3,Agree,0,0.18,0,0,0,7,1,1
SRV-19-2025-0110,Argentina,Upper-middle income,2025,18-24,Male,Secondary,Student,Suburban,Rarely,Healthcare Info,5,7,Neutral,0,0.0,0,0,1,9,1,0
SRV-19-2025-0111,Argentina,Upper-middle income,2025,45-54,Male,Master,Employed full-time,Suburban,Rarely,Work/Productivity,7,6,Agree,0,0.92,0,0,1,4,1,0
SRV-19-2025-0112,Argentina,Upper-middle income,2025,45-54,Male,Primary,Self-employed,Rural,Monthly,Personal Assistant,6,4,Strongly disagree,0,0.0,1,0,1,8,0,1
SRV-19-2025-0113,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Unemployed,Urban,Rarely,Creative Projects,6,6,Strongly disagree,0,0.0,0,0,0,1,0,0
SRV-19-2025-0114,Argentina,Upper-middle income,2025,55-64,Male,Vocational,Employed full-time,Urban,Weekly,Education/Learning,8,3,Strongly agree,0,0.0,1,0,1,3,1,0
SRV-19-2025-0115,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Employed part-time,Suburban,Never,Creative Projects,8,5,Agree,1,0.0,0,0,1,5,0,0
SRV-19-2025-0116,Argentina,Upper-middle income,2025,25-34,Female,Vocational,Employed full-time,Urban,Weekly,Creative Projects,6,4,Neutral,1,1.95,0,0,1,3,1,0
SRV-19-2025-0117,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Homemaker,Urban,Weekly,Work/Productivity,6,7,Disagree,0,0.0,0,0,1,5,0,1
SRV-19-2025-0118,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Employed full-time,Suburban,Several times/week,Creative Projects,6,5,Strongly agree,1,5.74,0,0,1,7,0,0
SRV-19-2025-0119,Argentina,Upper-middle income,2025,45-54,Male,Primary,Employed full-time,Urban,Weekly,Personal Assistant,5,8,Strongly agree,1,18.4,1,0,1,8,0,1
SRV-19-2025-0120,Argentina,Upper-middle income,2025,45-54,Male,PhD,Employed part-time,Urban,Several times/week,None,6,4,Strongly disagree,1,0.0,0,0,0,5,1,1
SRV-19-2025-0121,Argentina,Upper-middle income,2025,18-24,Female,Master,Self-employed,Urban,Weekly,Work/Productivity,5,4,Agree,0,0.0,0,0,1,4,0,0
SRV-19-2025-0122,Argentina,Upper-middle income,2025,45-54,Female,Primary,Unemployed,Urban,Never,Coding,9,1,Neutral,1,0.0,0,0,1,7,1,0
SRV-19-2025-0123,Argentina,Upper-middle income,2025,45-54,Male,Vocational,Employed part-time,Urban,Daily,None,6,3,Disagree,0,0.0,0,0,1,4,1,0
SRV-19-2025-0124,Argentina,Upper-middle income,2025,18-24,Male,Master,Employed full-time,Suburban,Rarely,None,10,2,Neutral,0,0.11,0,0,0,6,1,1
SRV-19-2025-0125,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed full-time,Suburban,Never,Coding,7,5,Neutral,1,0.0,0,0,0,5,0,1
SRV-19-2025-0126,Argentina,Upper-middle income,2025,18-24,Female,PhD,Employed part-time,Urban,Rarely,Coding,4,5,Agree,0,2.72,0,0,0,6,1,0
SRV-19-2025-0127,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Urban,Weekly,None,5,2,Strongly agree,0,0.0,0,0,1,6,0,0
SRV-19-2025-0128,Argentina,Upper-middle income,2025,55-64,Male,PhD,Unemployed,Urban,Never,Education/Learning,5,2,Neutral,0,0.0,0,0,0,9,1,0
SRV-19-2025-0129,Argentina,Upper-middle income,2025,18-24,Male,Bachelor,Student,Suburban,Weekly,Entertainment,7,7,Disagree,1,0.0,0,0,1,2,0,1
SRV-19-2025-0130,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed full-time,Rural,Monthly,Education/Learning,8,5,Agree,1,0.0,0,1,1,6,1,0
SRV-19-2025-0131,Argentina,Upper-middle income,2025,25-34,Female,PhD,Retired,Urban,Daily,Coding,6,5,Strongly agree,1,17.69,0,0,1,10,1,0
SRV-19-2025-0132,Argentina,Upper-middle income,2025,65+,Male,Bachelor,Retired,Rural,Daily,Education/Learning,5,5,Strongly agree,0,1.07,0,0,1,6,0,1
SRV-19-2025-0133,Argentina,Upper-middle income,2025,35-44,Female,Bachelor,Employed full-time,Urban,Monthly,Healthcare Info,6,2,Strongly agree,1,1.18,0,0,1,7,1,0
SRV-19-2025-0134,Argentina,Upper-middle income,2025,45-54,Female,Vocational,Student,Urban,Never,Coding,7,5,Neutral,0,0.0,0,0,1,5,1,0
SRV-19-2025-0135,Argentina,Upper-middle income,2025,18-24,Male,PhD,Student,Urban,Rarely,Coding,8,6,Strongly agree,1,0.0,0,0,0,7,1,0
SRV-19-2025-0136,Argentina,Upper-middle income,2025,35-44,Male,Master,Student,Rural,Rarely,Education/Learning,7,6,Strongly disagree,0,0.0,0,0,1,7,1,1
SRV-19-2025-0137,Argentina,Upper-middle income,2025,25-34,Male,Master,Self-employed,Urban,Rarely,Creative Projects,6,4,Strongly agree,0,7.33,0,0,1,6,1,1
SRV-19-2025-0138,Argentina,Upper-middle income,2025,65+,Female,Master,Student,Urban,Daily,None,5,6,Neutral,1,0.0,0,0,1,2,0,0
SRV-19-2025-0139,Argentina,Upper-middle income,2025,35-44,Male,Master,Homemaker,Urban,Rarely,Education/Learning,7,8,Agree,0,0.0,0,0,0,9,1,1
SRV-19-2025-0140,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Student,Urban,Rarely,None,4,5,Agree,1,0.0,0,0,1,9,1,0
SRV-19-2025-0141,Argentina,Upper-middle income,2025,55-64,Male,Bachelor,Employed full-time,Urban,Monthly,Entertainment,7,4,Agree,0,7.86,0,0,1,7,1,0
SRV-19-2025-0142,Argentina,Upper-middle income,2025,65+,Male,Master,Employed full-time,Urban,Rarely,None,9,7,Disagree,0,0.0,0,0,0,6,0,0
SRV-19-2025-0143,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Student,Urban,Several times/week,Work/Productivity,7,4,Neutral,0,0.0,0,0,1,7,0,0
SRV-19-2025-0144,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed full-time,Suburban,Daily,Coding,9,7,Neutral,0,10.04,0,0,1,10,0,0
SRV-19-2025-0145,Argentina,Upper-middle income,2025,55-64,Female,Master,Employed full-time,Urban,Weekly,None,9,7,Agree,1,0.0,1,0,0,5,1,1
SRV-19-2025-0146,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Student,Suburban,Daily,Education/Learning,5,8,Neutral,1,10.87,0,0,1,8,0,0
SRV-19-2025-0147,Argentina,Upper-middle income,2025,35-44,Female,PhD,Employed part-time,Urban,Weekly,Healthcare Info,7,2,Disagree,0,0.0,0,0,1,5,0,0
SRV-19-2025-0148,Argentina,Upper-middle income,2025,25-34,Female,Primary,Student,Rural,Monthly,Entertainment,7,2,Agree,0,0.0,0,0,1,4,1,0
SRV-19-2025-0149,Argentina,Upper-middle income,2025,35-44,Female,Secondary,Self-employed,Rural,Weekly,Coding,6,3,Disagree,0,0.0,1,0,0,8,0,0
SRV-19-2025-0150,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Student,Urban,Daily,Personal Assistant,8,3,Strongly agree,0,0.0,1,0,1,5,1,0
SRV-19-2025-0151,Argentina,Upper-middle income,2025,55-64,Female,Primary,Employed full-time,Urban,Several times/week,None,3,5,Strongly agree,0,4.22,0,0,1,5,0,1
SRV-19-2025-0152,Argentina,Upper-middle income,2025,18-24,Male,Primary,Retired,Urban,Never,Education/Learning,6,4,Strongly agree,0,0.0,0,0,1,7,0,0
SRV-19-2025-0153,Argentina,Upper-middle income,2025,18-24,Non-binary,Master,Employed full-time,Urban,Monthly,Research,6,9,Agree,1,1.23,0,0,1,8,0,0
SRV-19-2025-0154,Argentina,Upper-middle income,2025,18-24,Female,Vocational,Employed full-time,Suburban,Daily,Education/Learning,6,1,Disagree,0,0.0,0,0,1,9,1,1
SRV-19-2025-0155,Argentina,Upper-middle income,2025,65+,Male,Master,Employed part-time,Urban,Daily,Coding,10,5,Neutral,0,0.0,0,0,1,6,0,0
SRV-19-2025-0156,Argentina,Upper-middle income,2025,65+,Male,Secondary,Student,Urban,Rarely,Entertainment,7,5,Neutral,1,0.0,0,1,1,3,1,1
SRV-19-2025-0157,Argentina,Upper-middle income,2025,18-24,Female,Vocational,Employed full-time,Urban,Monthly,Work/Productivity,5,6,Strongly agree,0,1.77,0,1,1,8,0,1
SRV-19-2025-0158,Argentina,Upper-middle income,2025,25-34,Male,Master,Employed full-time,Urban,Monthly,Education/Learning,8,2,Strongly agree,0,7.47,0,0,1,4,1,0
SRV-19-2025-0159,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed full-time,Suburban,Weekly,None,9,1,Disagree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0160,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Student,Suburban,Daily,Education/Learning,5,2,Strongly agree,1,0.0,0,0,1,6,0,0
SRV-19-2025-0161,Argentina,Upper-middle income,2025,65+,Female,Master,Student,Rural,Monthly,Healthcare Info,9,4,Neutral,0,5.05,0,0,0,9,1,0
SRV-19-2025-0162,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Student,Rural,Weekly,Work/Productivity,10,3,Neutral,0,12.56,0,0,1,7,1,1
SRV-19-2025-0163,Argentina,Upper-middle income,2025,35-44,Female,Secondary,Employed full-time,Rural,Monthly,Entertainment,5,5,Strongly disagree,1,0.0,1,0,1,5,0,0
SRV-19-2025-0164,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Homemaker,Urban,Rarely,Research,9,8,Disagree,0,10.45,0,0,1,6,1,0
SRV-19-2025-0165,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Employed full-time,Urban,Never,Research,9,7,Agree,1,2.66,0,0,1,10,1,0
SRV-19-2025-0166,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Employed full-time,Urban,Never,Creative Projects,7,2,Strongly agree,0,0.0,0,0,1,7,1,0
SRV-19-2025-0167,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Self-employed,Suburban,Daily,Research,7,4,Agree,0,0.0,0,0,1,4,0,0
SRV-19-2025-0168,Argentina,Upper-middle income,2025,55-64,Female,Bachelor,Employed full-time,Suburban,Monthly,Education/Learning,7,5,Strongly agree,0,0.0,0,0,1,8,1,0
SRV-19-2025-0169,Argentina,Upper-middle income,2025,35-44,Male,No formal,Employed full-time,Rural,Rarely,Research,6,4,Strongly agree,1,0.21,0,0,0,6,1,1
SRV-19-2025-0170,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed part-time,Urban,Several times/week,Healthcare Info,6,5,Neutral,1,1.46,1,0,1,6,1,0
SRV-19-2025-0171,Argentina,Upper-middle income,2025,55-64,Female,Primary,Self-employed,Urban,Daily,Research,7,5,Strongly agree,1,0.0,0,0,0,7,1,0
SRV-19-2025-0172,Argentina,Upper-middle income,2025,65+,Male,No formal,Student,Urban,Rarely,Healthcare Info,6,6,Agree,1,24.33,0,0,1,7,0,0
SRV-19-2025-0173,Argentina,Upper-middle income,2025,25-34,Female,Primary,Student,Rural,Several times/week,Work/Productivity,6,4,Agree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0174,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Student,Urban,Rarely,Coding,4,4,Strongly agree,1,0.0,0,0,1,4,0,1
SRV-19-2025-0175,Argentina,Upper-middle income,2025,18-24,Male,Bachelor,Self-employed,Suburban,Rarely,Healthcare Info,9,3,Strongly agree,1,0.0,0,0,1,7,0,0
SRV-19-2025-0176,Argentina,Upper-middle income,2025,25-34,Male,Secondary,Employed full-time,Rural,Daily,Research,8,4,Strongly agree,1,10.22,1,0,1,8,1,0
SRV-19-2025-0177,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Student,Urban,Monthly,Coding,3,8,Strongly agree,0,0.0,1,0,0,4,1,1
SRV-19-2025-0178,Argentina,Upper-middle income,2025,35-44,Female,Vocational,Employed full-time,Suburban,Several times/week,Coding,5,1,Agree,1,0.0,0,0,1,5,0,0
SRV-19-2025-0179,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Urban,Never,Research,10,5,Strongly agree,1,6.6,0,0,1,8,1,0
SRV-19-2025-0180,Argentina,Upper-middle income,2025,45-54,Female,Master,Employed full-time,Suburban,Several times/week,Creative Projects,5,3,Neutral,1,18.23,0,0,1,5,0,0
SRV-19-2025-0181,Argentina,Upper-middle income,2025,55-64,Female,Secondary,Unemployed,Urban,Daily,Education/Learning,7,4,Disagree,0,0.0,0,0,1,8,1,0
SRV-19-2025-0182,Argentina,Upper-middle income,2025,25-34,Male,Secondary,Unemployed,Urban,Daily,Work/Productivity,2,2,Neutral,0,0.0,0,0,0,3,0,0
SRV-19-2025-0183,Argentina,Upper-middle income,2025,55-64,Male,No formal,Student,Rural,Never,Research,10,5,Neutral,0,33.38,0,0,1,5,0,0
SRV-19-2025-0184,Argentina,Upper-middle income,2025,18-24,Female,Master,Student,Suburban,Monthly,Personal Assistant,3,6,Disagree,0,12.71,0,0,1,4,1,0
SRV-19-2025-0185,Argentina,Upper-middle income,2025,25-34,Female,Master,Employed full-time,Rural,Monthly,Education/Learning,7,6,Strongly agree,1,0.0,0,0,0,6,1,0
SRV-19-2025-0186,Argentina,Upper-middle income,2025,25-34,Male,Primary,Employed full-time,Suburban,Several times/week,Coding,7,1,Disagree,1,0.0,0,0,1,8,1,0
SRV-19-2025-0187,Argentina,Upper-middle income,2025,18-24,Female,Master,Employed part-time,Suburban,Rarely,Creative Projects,4,7,Agree,0,0.0,0,0,1,3,0,0
SRV-19-2025-0188,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed part-time,Urban,Daily,Research,9,1,Strongly agree,0,26.13,0,0,1,5,1,0
SRV-19-2025-0189,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Self-employed,Urban,Monthly,Personal Assistant,6,4,Neutral,1,0.0,0,0,1,8,0,0
SRV-19-2025-0190,Argentina,Upper-middle income,2025,25-34,Female,PhD,Retired,Rural,Monthly,Work/Productivity,6,5,Strongly agree,1,0.0,0,0,1,8,0,0
SRV-19-2025-0191,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Employed full-time,Rural,Never,Healthcare Info,10,5,Neutral,0,0.0,0,0,0,8,0,1
SRV-19-2025-0192,Argentina,Upper-middle income,2025,35-44,Female,Secondary,Homemaker,Urban,Rarely,Research,6,3,Strongly agree,1,15.18,0,0,0,6,1,0
SRV-19-2025-0193,Argentina,Upper-middle income,2025,45-54,Male,Secondary,Employed part-time,Urban,Rarely,None,6,6,Agree,1,0.0,0,0,1,4,1,0
SRV-19-2025-0194,Argentina,Upper-middle income,2025,35-44,Female,Bachelor,Employed full-time,Urban,Daily,Entertainment,5,2,Strongly agree,0,0.42,0,0,1,4,1,1
SRV-19-2025-0195,Argentina,Upper-middle income,2025,35-44,Female,Secondary,Employed full-time,Urban,Never,None,6,8,Agree,1,1.16,1,0,1,4,1,1
SRV-19-2025-0196,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Employed part-time,Urban,Several times/week,Creative Projects,8,9,Strongly agree,0,0.0,0,0,0,4,1,0
SRV-19-2025-0197,Argentina,Upper-middle income,2025,45-54,Male,Vocational,Student,Urban,Several times/week,None,4,4,Disagree,1,8.8,1,0,0,5,0,0
SRV-19-2025-0198,Argentina,Upper-middle income,2025,55-64,Male,Master,Unemployed,Rural,Rarely,Healthcare Info,7,7,Strongly agree,0,23.72,0,0,0,5,1,0
SRV-19-2025-0199,Argentina,Upper-middle income,2025,18-24,Female,Primary,Self-employed,Rural,Daily,Work/Productivity,6,4,Agree,1,0.0,0,0,1,5,1,0
SRV-19-2025-0200,Argentina,Upper-middle income,2025,35-44,Male,Master,Employed full-time,Rural,Monthly,Entertainment,8,2,Strongly disagree,1,0.0,0,0,1,9,0,0
SRV-19-2025-0201,Argentina,Upper-middle income,2025,25-34,Male,Secondary,Self-employed,Urban,Rarely,Personal Assistant,6,6,Agree,1,9.09,1,0,1,6,1,0
SRV-19-2025-0202,Argentina,Upper-middle income,2025,18-24,Female,PhD,Employed full-time,Suburban,Weekly,None,5,3,Agree,1,0.0,0,0,1,5,1,0
SRV-19-2025-0203,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Student,Rural,Several times/week,Research,6,6,Disagree,0,0.0,0,0,1,7,0,1
SRV-19-2025-0204,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed full-time,Urban,Several times/week,Creative Projects,7,5,Strongly agree,0,0.0,0,0,1,4,1,0
SRV-19-2025-0205,Argentina,Upper-middle income,2025,65+,Male,Secondary,Unemployed,Suburban,Rarely,Research,7,8,Strongly agree,1,0.1,0,0,1,5,1,1
SRV-19-2025-0206,Argentina,Upper-middle income,2025,18-24,Male,Primary,Employed full-time,Urban,Monthly,Personal Assistant,3,7,Strongly agree,0,0.0,0,0,0,9,1,0
SRV-19-2025-0207,Argentina,Upper-middle income,2025,55-64,Female,Secondary,Employed full-time,Urban,Never,Work/Productivity,4,2,Disagree,0,38.75,1,0,1,2,0,0
SRV-19-2025-0208,Argentina,Upper-middle income,2025,25-34,Male,Vocational,Retired,Suburban,Weekly,Coding,8,5,Neutral,0,0.0,0,0,0,2,1,0
SRV-19-2025-0209,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Employed full-time,Urban,Rarely,Education/Learning,3,4,Agree,0,0.0,0,0,1,7,0,0
SRV-19-2025-0210,Argentina,Upper-middle income,2025,35-44,Female,Master,Employed full-time,Urban,Weekly,None,4,4,Strongly agree,0,3.64,1,0,1,6,0,0
SRV-19-2025-0211,Argentina,Upper-middle income,2025,35-44,Female,PhD,Employed full-time,Suburban,Weekly,Creative Projects,8,2,Neutral,0,0.0,0,0,0,3,0,0
SRV-19-2025-0212,Argentina,Upper-middle income,2025,45-54,Female,PhD,Employed full-time,Urban,Weekly,Coding,5,5,Agree,0,0.0,0,0,1,4,0,0
SRV-19-2025-0213,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Student,Urban,Daily,Healthcare Info,7,5,Disagree,1,0.0,0,0,0,9,1,0
SRV-19-2025-0214,Argentina,Upper-middle income,2025,45-54,Female,Master,Unemployed,Urban,Rarely,Education/Learning,5,7,Disagree,0,0.0,0,0,0,7,0,0
SRV-19-2025-0215,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Student,Urban,Rarely,Entertainment,6,3,Agree,1,0.0,0,0,1,3,0,1
SRV-19-2025-0216,Argentina,Upper-middle income,2025,45-54,Non-binary,Vocational,Self-employed,Urban,Weekly,Coding,5,6,Strongly agree,0,0.0,0,0,1,9,0,1
SRV-19-2025-0217,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Employed full-time,Rural,Monthly,Entertainment,7,4,Strongly agree,0,7.59,0,0,1,7,0,0
SRV-19-2025-0218,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Employed part-time,Rural,Weekly,None,8,4,Neutral,1,0.0,0,1,1,6,1,0
SRV-19-2025-0219,Argentina,Upper-middle income,2025,65+,Male,PhD,Employed part-time,Rural,Weekly,Creative Projects,3,3,Strongly agree,1,0.0,0,0,0,5,0,1
SRV-19-2025-0220,Argentina,Upper-middle income,2025,25-34,Female,Vocational,Unemployed,Urban,Rarely,Research,6,5,Strongly agree,1,0.0,0,0,0,2,0,1
SRV-19-2025-0221,Argentina,Upper-middle income,2025,25-34,Female,PhD,Student,Rural,Daily,Creative Projects,9,7,Neutral,0,11.63,0,0,1,5,1,0
SRV-19-2025-0222,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Suburban,Several times/week,Healthcare Info,6,6,Agree,0,0.0,0,0,0,7,1,0
SRV-19-2025-0223,Argentina,Upper-middle income,2025,18-24,Male,Master,Employed full-time,Suburban,Rarely,Research,10,2,Agree,1,40.22,0,0,0,3,1,0
SRV-19-2025-0224,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Employed full-time,Urban,Several times/week,Research,7,3,Disagree,0,31.13,0,0,1,4,0,0
SRV-19-2025-0225,Argentina,Upper-middle income,2025,45-54,Female,Master,Employed full-time,Urban,Daily,Education/Learning,9,6,Strongly agree,1,2.58,0,0,0,7,1,1
SRV-19-2025-0226,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Self-employed,Suburban,Daily,Healthcare Info,4,9,Neutral,0,19.68,0,0,1,4,1,0
SRV-19-2025-0227,Argentina,Upper-middle income,2025,35-44,Female,Master,Employed full-time,Urban,Daily,Creative Projects,6,5,Neutral,1,6.18,0,0,0,3,0,0
SRV-19-2025-0228,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Student,Urban,Weekly,Coding,7,2,Disagree,1,0.0,0,0,1,4,0,0
SRV-19-2025-0229,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed full-time,Suburban,Never,Research,4,8,Disagree,0,0.0,0,0,1,6,1,0
